sgrna	symbol	pool	p.high	prob	chosen
HGLibA_62576	WHAMM	list	-1.34741764936	1	1
brunello_NKAIN1_2	NKAIN1	list	-1.34660726602	1	1
HGLibA_16916	FABP3	list	-1.34644310154	1	1
HGLibA_34916	LIPM	list	-1.34590736133	1	1
brunello_CACNA1G_2	CACNA1G	list	-1.34576413224	1	1
brunello_RHOF_4	RHOF	list	-1.34486462107	1	1
HGLibA_11851	CXCL12	list	-1.34442665032	1	1
brunello_IFI35_1	IFI35	list	-1.34402363244	1	1
HGLibA_34790	LILRA5	list	-1.34164581535	1	1
HGLibB_24214	KCNJ10	list	-1.34150458754	1	1
brunello_TGM5_4	TGM5	list	-1.34121149998	1	1
HGLibB_12320	DAPP1	list	-1.34108114515	1	1
HGLibB_04970	BTN3A3	list	-1.34043544445	1	1
HGLibA_51610	SEMA3B	list	-1.3399796437	1	1
brunello_NFE2L3_1	NFE2L3	list	-1.33993887827	1	1
brunello_KIR2DL1_4	KIR2DL1	list	-1.33970826954	1	1
brunello_STX11_4	STX11	list	-1.33949218907	1	1
HGLibA_21305	GRIN2C	list	-1.33911847089	1	1
brunello_AKAP2_3	AKAP2	list	-1.33872191758	1	1
HGLibA_45166	PLA2G16	list	-1.33842621703	1	1
brunello_TM2D2_3	TM2D2	list	-1.33811735133	1	1
brunello_PTK2B_4	PTK2B	list	-1.33603592544	1	1
HGLibB_44459	SLC1A3	list	-1.33488921211	1	1
brunello_C1orf106_2	C1orf106	list	-1.33476381437	1	1
HGLibA_30923	IFIT5	list	-1.33457712215	1	1
HGLibA_19506	GAL3ST4	list	-1.33437834363	1	1
HGLibA_64492ZNF547	ZNF547	list	-1.33412162061	1	1
brunello_METTL18_4	METTL18	list	-1.33406813912	1	1
HGLibA_47306	PSD3	list	-1.33377687214	1	1
brunello_CKB_3	CKB	list	-1.33337047931	1	1
HGLibA_17567	FAM26F	list	-1.33322725688	1	1
brunello_IRGM_1	IRGM	list	-1.33285436131	1	1
brunello_NBN_4	NBN	list	-1.33227638835	1	1
HGLibA_57471	TFPI	list	-1.33208539111	1	1
HGLibA_03937	AZI2	list	-1.33161062513	1	1
brunello_DLL1_2	DLL1	list	-1.3315357264	1	1
brunello_CFB_2	CFB	list	-1.331468138	1	1
brunello_C10orf12_1	C10orf12	list	-1.33130124275	1	1
brunello_GPR31_2	GPR31	list	-1.33001613138	1	1
HGLibA_59114	TNFSF8	list	-1.3297345065	1	1
brunello_JRKL_3	JRKL	list	-1.32783445758	1	1
HGLibA_36646	MARCKSL1	list	-1.32775006556	1	1
HGLibA_54434	SOD2	list	-1.32759915535	1	1
brunello_NSUN7_4	NSUN7	list	-1.32730474748	1	1
HGLibA_43508	PARP12	list	-1.32672408164	1	1
brunello_TAGLN_2	TAGLN	list	-1.32667693842	1	1
HGLibB_08283	CD207	list	-1.32518801457	1	1
HGLibB_38126	PPP2R5C	list	-1.32436015197	1	1
HGLibA_09735	CISH	list	-1.3238813501	1	1
brunello_NMI_2	NMI	list	-1.32292725197	1	1
brunello_HLA-DPA1_4	HLA-DPA1	list	-1.3226054173	1	1
brunello_NT5C3A_1	NT5C3A	list	-1.32257785801	1	1
HGLibA_59659	TREX1	list	-1.32216167988	1	1
brunello_APOL2_4	APOL2	list	-1.32189286624	1	1
HGLibA_59682	TRIB2	list	-1.32184851623	1	1
HGLibA_04427	BEST4	list	-1.32166976301	1	1
brunello_SDC4_1	SDC4	list	-1.32164561185	1	1
HGLibA_17867	FAR1	list	-1.32149671352	1	1
HGLibA_33946	KRTAP16-1	list	-1.32116730231	1	1
brunello_IRF2_1	IRF2	list	-1.32100791496	1	1
HGLibA_31327	IL1B	list	-1.3195479223	1	1
brunello_ZNF285_1	ZNF285	list	-1.31944136121	1	1
HGLibA_22644	HLA-F	list	-1.31943988328	1	1
brunello_KLHL31_1	KLHL31	list	-1.31933856764	1	1
HGLibB_18213	FXYD6	list	-1.31841466949	1	1
brunello_B3GALT4_3	B3GALT4	list	-1.31773669109	1	1
brunello_SNX5_2	SNX5	list	-1.31706174239	1	1
brunello_DACT3_1	DACT3	list	-1.31677197578	1	1
HGLibA_65116	ZNF829	list	-1.31670556779	1	1
brunello_IER2_1	IER2	list	-1.31662970676	1	1
brunello_SYNM_2	SYNM	list	-1.3147646363	1	1
brunello_NFKBIZ_4	NFKBIZ	list	-1.3139014541	1	1
HGLibA_53298	SLC35F5	list	-1.31381084798	1	1
brunello_APOC2_2	APOC2	list	-1.31376943938	1	1
brunello_TUBB1_1	TUBB1	list	-1.31359838035	1	1
HGLibA_20313	GLRX	list	-1.31338566876	1	1
brunello_PEX11A_1	PEX11A	list	-1.31336697892	1	1
brunello_NSUN7_3	NSUN7	list	-1.31302509999	1	1
brunello_ACTL10_2	ACTL10	list	-1.3117496144	1	1
brunello_TFRC_1	TFRC	list	-1.31075520566	1	1
HGLibA_43172	P2RY2	list	-1.3103728934	1	1
HGLibA_31848	IRAK2	list	-1.3103728934	1	1
HGLibB_23624	ISG20	list	-1.30940023395	1	1
brunello_DCK_4	DCK	list	-1.30899071897	1	1
HGLibA_43573	PATL2	list	-1.30897349129	1	1
brunello_TAF1A_4	TAF1A	list	-1.30889849742	1	1
brunello_ZNF200_4	ZNF200	list	-1.30877685591	1	1
brunello_MTCP1_3	MTCP1	list	-1.30863473964	1	1
HGLibA_59136	TNK2	list	-1.3076954449	1	1
moffat_EMR1_1	EMR1	list	-1.30706306547	1	1
HGLibA_47987	PYHIN1	list	-1.30694618546	1	1
brunello_LTF_2	LTF	list	-1.30583891268	1	1
brunello_ARMCX3_4	ARMCX3	list	-1.30503225257	1	1
brunello_SLC52A1_4	SLC52A1	list	-1.30472770066	1	1
brunello_KCTD21_3	KCTD21	list	-1.30472213538	1	1
HGLibB_47919	SYNE2	list	-1.30431183986	1	1
HGLibB_01593	ALDOB	list	-1.30333628909	1	1
brunello_MS4A7_3	MS4A7	list	-1.3020479474	1	1
HGLibA_21531	GTF2E1	list	-1.30164908814	1	1
HGLibA_37477	MIA3	list	-1.3012765591	1	1
brunello_LPPR4_1	LPPR4	list	-1.30106343555	1	1
HGLibB_57104	NonTargetingControlGuideForHuman_0076	list	-1.30036097395	1	1
brunello_PDE7B_4	PDE7B	list	-1.30002828375	1	1
HGLibA_30906	IFI6	list	-1.29889802706	1	1
HGLibA_14088	DTX3L	list	-1.29868517171	1	1
brunello_FICD_1	FICD	list	-1.29866729665	1	1
brunello_GLI3_4	GLI3	list	-1.29856763219	1	1
brunello_APOD_1	APOD	list	-1.29848955741	1	1
HGLibA_63560	ZFYVE16	list	-1.29763021295	1	1
HGLibA_16573	ESPL1	list	-1.29746833602	1	1
brunello_RHBDL3_2	RHBDL3	list	-1.29722218296	1	1
brunello_PSMB11_3	PSMB11	list	-1.29625031939	1	1
brunello_IRF1_1	IRF1	list	-1.29520573538	1	1
brunello_CDK18_2	CDK18	list	-1.29403810581	1	1
brunello_MMP2_4	MMP2	list	-1.29395170013	1	1
brunello_HS3ST3B1_2	HS3ST3B1	list	-1.2938099291	1	1
HGLibA_40480	NMRAL1	list	-1.2933690003	1	1
HGLibA_36577	MAPK8IP2	list	-1.29331242041	1	1
HGLibA_02541	APOL6	list	-1.2932967995	1	1
HGLibA_36395	MAOA	list	-1.29325834234	1	1
HGLibA_35943	LY6E	list	-1.29310818769	1	1
HGLibA_35764	LRRN3	list	-1.29187611308	1	1
brunello_MS4A6A_3	MS4A6A	list	-1.29183897028	1	1
HGLibB_32601	NRARP	list	-1.29139409769	1	1
HGLibB_51292	TREM2	list	-1.29076696265	1	1
brunello_HAVCR2_1	HAVCR2	list	-1.29075040114	1	1
HGLibA_64847	ZNF696	list	-1.29059005893	1	1
HGLibA_05650	C19orf35	list	-1.28934830351	1	1
HGLibA_32562	KCNJ2	list	-1.28934216513	1	1
HGLibA_08301	CD226	list	-1.28863700409	1	1
HGLibA_37003	ME3	list	-1.28844139739	1	1
HGLibA_61927	VGLL2	list	-1.28805615905	1	1
HGLibA_44321	PELI1	list	-1.28778055398	1	1
brunello_SIX4_1	SIX4	list	-1.28775311223	1	1
HGLibA_12799	DEFA3	list	-1.28723483039	1	1
moffat_BTBD19_1	BTBD19	list	-1.2848887164	1	1
HGLibA_44134	PDGFC	list	-1.28473501605	1	1
HGLibB_37262	PML	list	-1.28456993553	1	1
HGLibB_22600	IFIT3	list	-1.28420761279	1	1
brunello_FABP3_1	FABP3	list	-1.28369885046	1	1
brunello_DTX3L_3	DTX3L	list	-1.28327935748	1	1
brunello_TTC26_1	TTC26	list	-1.283146581	1	1
brunello_PTMA_3	PTMA	list	-1.28292896852	1	1
HGLibA_20083	GIMAP5	list	-1.28207619363	1	1
brunello_ACVR2A_4	ACVR2A	list	-1.28126379027	1	1
HGLibA_12534	DCSTAMP	list	-1.28042388352	1	1
HGLibA_64277	ZNF436	list	-1.28017781035	1	1
HGLibB_49900	TMEM140	list	-1.28014207208	1	1
brunello_ABCB1_4	ABCB1	list	-1.27897936145	1	1
brunello_NPAS2_2	NPAS2	list	-1.2788388013	1	1
HGLibA_57113	TCN2	list	-1.27877717129	1	1
brunello_DYSF_2	DYSF	list	-1.27800535882	1	1
brunello_ELF1_1	ELF1	list	-1.27667803274	1	1
HGLibA_37059	MED20	list	-1.27657219809	1	1
HGLibA_37182	MEP1A	list	-1.27579634536	1	1
HGLibB_21412	HIST1H2BK	list	-1.27540867323	1	1
brunello_PLK3_3	PLK3	list	-1.27487507451	1	1
brunello_DPYSL3_2	DPYSL3	list	-1.27424399793	1	1
brunello_HPS5_4	HPS5	list	-1.27418108519	1	1
HGLibA_01012	ADORA2A	list	-1.27402355062	1	1
brunello_PXK_1	PXK	list	-1.27385875697	1	1
brunello_CNP_2	CNP	list	-1.27337950637	1	1
HGLibA_32306	KAL1	list	-1.27301445655	1	1
HGLibA_18726	FN1	list	-1.27235164905	1	1
HGLibB_46623	SPIN4	list	-1.27142497304	1	1
brunello_ADAMTS6_3	ADAMTS6	list	-1.27051268815	1	1
brunello_DAXX_3	DAXX	list	-1.26970740746	1	1
HGLibA_64582	NonTargetingControlGuideForHuman_0199	list	-1.26929196853	1	1
HGLibA_31267	IL15	list	-1.2683994226	1	1
HGLibA_20956	GPR161	list	-1.26751130546	1	1
brunello_LIN37_4	LIN37	list	-1.26736476225	1	1
HGLibA_00016	A4GALT	list	-1.26680197904	1	1
brunello_PARP11_4	PARP11	list	-1.26665911332	1	1
HGLibA_32560	KCNJ2	list	-1.26662420943	1	1
HGLibA_34775	LIG4	list	-1.26630999892	1	1
HGLibA_15106	DUOXA2	list	-1.26624692556	1	1
brunello_IFITM5_1	IFITM5	list	-1.26623481468	1	1
HGLibA_08469	CD86	list	-1.26517135131	1	1
brunello_CREBRF_2	CREBRF	list	-1.26512173301	1	1
HGLibA_16237	EPAS1	list	-1.26473189734	1	1
brunello_STX17_3	STX17	list	-1.26415983181	1	1
HGLibA_32293	JUNB	list	-1.26371231009	1	1
HGLibB_38741	PRR16	list	-1.26157898438	1	1
brunello_HEG1_1	HEG1	list	-1.26140387278	1	1
sgDCP1A_7	DCP1A	list	-1.2612455976	1	1
HGLibB_07897	CCDC87	list	-1.26065977591	1	1
brunello_PKLR_4	PKLR	list	-1.26020394682	1	1
HGLibA_51655	SEMA6B	list	-1.26008265809	1	1
HGLibA_47680	PTMA	list	-1.2597112671	1	1
HGLibA_51690	SENP8	list	-1.25957489852	1	1
HGLibA_38896	MX2	list	-1.25955334173	1	1
HGLibA_17635	FAM53A	list	-1.25916266698	1	1
HGLibB_56276	ZNF594	list	-1.25902677569	1	1
HGLibA_20789	GPD2	list	-1.25813530193	1	1
HGLibB_06315	C4orf32	list	-1.25804140426	1	1
brunello_LGMN_1	LGMN	list	-1.25746451686	1	1
HGLibB_41844	RPL22	list	-1.25620680099	1	1
HGLibA_56687	TAS2R4	list	-1.25620618652	1	1
HGLibB_11329	CSF3R	list	-1.25561543791	1	1
brunello_TNF_1	TNF	list	-1.25526461361	1	1
brunello_PGBD1_4	PGBD1	list	-1.25525749	1	1
HGLibA_33263	KIFC3	list	-1.25521630787	1	1
brunello_BTN3A1_1	BTN3A1	list	-1.25489364945	1	1
HGLibA_65023	ZNF780B	list	-1.2534728744	1	1
HGLibA_08027	CCL4	list	-1.25328273815	1	1
HGLibA_55183	SPTLC2	list	-1.25259929904	1	1
HGLibB_28883	MET	list	-1.25258723673	1	1
HGLibA_19621	GAPT	list	-1.252157918	1	1
HGLibA_38583	MT1M	list	-1.25116775425	1	1
brunello_EPC1_4	EPC1	list	-1.25081838147	1	1
brunello_CHMP5_4	CHMP5	list	-1.25065886138	1	1
brunello_APOL6_1	APOL6	list	-1.25036922177	1	1
HGLibA_51287	SCN5A	list	-1.25019075141	1	1
HGLibB_28732	MED20	list	-1.25001824545	1	1
HGLibA_10769	CORIN	list	-1.24969802653	1	1
brunello_HLA-DOB_3	HLA-DOB	list	-1.24922042087	1	1
HGLibB_40888	RFPL4A	list	-1.24833510126	1	1
brunello_TAS2R3_4	TAS2R3	list	-1.2480479012	1	1
HGLibB_28340	MARVELD2	list	-1.24627545209	1	1
HGLibA_34665	LGALS8	list	-1.24584739485	1	1
HGLibB_05875	C1orf61	list	-1.24569842941	1	1
HGLibB_40095	RALA	list	-1.24555252229	1	1
HGLibA_64579	NonTargetingControlGuideForHuman_0196	list	-1.24542099171	1	1
HGLibA_16493	ERLIN1	list	-1.24517607853	1	1
brunello_GCNT1_1	GCNT1	list	-1.24477426529	1	1
brunello_TAS2R4_3	TAS2R4	list	-1.24448127314	1	1
brunello_EHF_2	EHF	list	-1.24433033328	1	1
brunello_CDK17_4	CDK17	list	-1.24372653612	1	1
brunello_HMSD_4	HMSD	list	-1.24358891147	1	1
HGLibA_31268	IL15	list	-1.24344892386	1	1
HGLibA_12677	DDX24	list	-1.24334049214	1	1
brunello_MTF1_3	MTF1	list	-1.24323296624	1	1
HGLibB_10542	COL27A1	list	-1.2425446395	1	1
HGLibB_01922	ANGPTL6	list	-1.24245921611	1	1
brunello_CYP26A1_3	CYP26A1	list	-1.24222466994	1	1
HGLibA_09986	CLEC4D	list	-1.24197466615	1	1
HGLibB_06836	CABLES1	list	-1.24196894844	1	1
brunello_SCG3_3	SCG3	list	-1.24132686324	1	1
HGLibB_29495	MMP7	list	-1.24096521164	1	1
FHCRC_O_E_P_61	KIR2DS5	list	-1.24086167622	1	1
HGLibB_47188	ST3GAL4	list	-1.24046888761	1	1
brunello_ODC1_1	ODC1	list	-1.2403668227	1	1
HGLibA_08939	CEACAM3	list	-1.23852080541	1	1
HGLibB_25996	LARP4	list	-1.2381401339	1	1
brunello_HEG1_4	HEG1	list	-1.23809566452	1	1
brunello_KLHL31_3	KLHL31	list	-1.23773916031	1	1
brunello_ASPA_2	ASPA	list	-1.23692595476	1	1
HGLibA_33007	KIAA1211L	list	-1.2367163336	1	1
brunello_CYP19A1_3	CYP19A1	list	-1.23609512409	1	1
brunello_RBCK1_1	RBCK1	list	-1.23432894699	1	1
HGLibA_00867	ADAP2	list	-1.23423386605	1	1
HGLibB_12913	DENND1B	list	-1.23393336924	1	1
HGLibB_22244	HSPA1B	list	-1.23336993482	1	1
HGLibA_64367	ZNF485	list	-1.23295251189	1	1
HGLibB_57092	NonTargetingControlGuideForHuman_0064	list	-1.23280681896	1	1
HGLibA_31895	IRG1	list	-1.23253048877	1	1
HGLibB_04110	BAI1	list	-1.23227813685	1	1
brunello_CHRNA6_4	CHRNA6	list	-1.23208483661	1	1
HGLibA_37571	MINPP1	list	-1.23090611937	1	1
brunello_GK_1	GK	list	-1.23021916211	1	1
HGLibA_58762	TMEM63A	list	-1.23009502125	1	1
HGLibB_35959	PEAK1	list	-1.22960384976	1	1
brunello_IFIT1B_3	IFIT1B	list	-1.22936227192	1	1
HGLibA_11747	CTTNBP2NL	list	-1.2293062514	1	1
HGLibA_56193	SWT1	list	-1.22822954419	1	1
brunello_RFPL4A_4	RFPL4A	list	-1.22810685728	1	1
brunello_ZNF2_3	ZNF2	list	-1.22726716068	1	1
HGLibB_31912	NIPAL1	list	-1.22652763724	1	1
HGLibA_59578	TRANK1	list	-1.22580678261	1	1
HGLibA_30565	HSPA1L	list	-1.22563860067	1	1
HGLibB_15051	EMP1	list	-1.22533510119	1	1
brunello_PSD3_4	PSD3	list	-1.22499010661	1	1
HGLibA_03878	AURKB	list	-1.22455503398	1	1
HGLibA_45090	PKD2L1	list	-1.22417653623	1	1
HGLibA_40685	NPAS2	list	-1.22395239427	1	1
HGLibB_43049	SDC3	list	-1.22323267697	1	1
brunello_MASTL_3	MASTL	list	-1.22283917132	1	1
HGLibA_46727	PREPL	list	-1.22183751963	1	1
HGLibA_61789	VAMP5	list	-1.2218140897	1	1
HGLibA_07547	CCDC113	list	-1.22160948102	1	1
HGLibB_36302	PHF15	list	-1.22022809865	1	1
brunello_ZNF181_2	ZNF181	list	-1.22011150142	1	1
brunello_PTPRD_3	PTPRD	list	-1.22005793357	1	1
brunello_ERI2_3	ERI2	list	-1.21963790394	1	1
brunello_IGSF1_3	IGSF1	list	-1.21954443333	1	1
HGLibB_39143	PSME2	list	-1.21954042628	1	1
brunello_FAM3B_2	FAM3B	list	-1.21933764928	1	1
HGLibB_12335	DAXX	list	-1.21922098899	1	1
brunello_RASAL2_2	RASAL2	list	-1.21857502463	1	1
HGLibA_48619	RASGEF1B	list	-1.21795680942	1	1
HGLibA_31588	INHBA	list	-1.21738215567	1	1
brunello_ZMYND15_4	ZMYND15	list	-1.21706177925	1	1
brunello_RPL22_1	RPL22	list	-1.21703032777	1	1
brunello_GJA3_4	GJA3	list	-1.21692859994	1	1
HGLibA_45229	PLAC8	list	-1.21670081471	1	1
HGLibA_36732	MAVS	list	-1.21649973145	1	1
brunello_HIST2H2AC_4	HIST2H2AC	list	-1.21518184417	1	1
brunello_SYNGR2_3	SYNGR2	list	-1.21498204796	1	1
HGLibB_31778	NFKBIA	list	-1.21425644525	1	1
HGLibA_46433	PPP2R2A	list	-1.21414971765	1	1
HGLibA_40798	NPR2	list	-1.21364920003	1	1
HGLibA_36885	MCL1	list	-1.21355024868	1	1
HGLibA_52141	SGPP2	list	-1.21286318784	1	1
HGLibA_48576	RARRES3	list	-1.21271690465	1	1
HGLibA_37780	MMP14	list	-1.21169078736	1	1
brunello_PNRC1_3	PNRC1	list	-1.21126035736	1	1
brunello_RAB19_2	RAB19	list	-1.21039265357	1	1
brunello_PSAT1_1	PSAT1	list	-1.20947922621	1	1
HGLibA_16169	ENPP2	list	-1.2092806144	1	1
brunello_ZNF28_4	ZNF28	list	-1.20903123791	1	1
brunello_ANP32B_3	ANP32B	list	-1.20897217577	1	1
HGLibA_32476	KCNE2	list	-1.20869386588	1	1
HGLibA_37605	MITF	list	-1.20730861624	1	1
HGLibA_34222	LAIR2	list	-1.20603433843	1	1
brunello_MGAT5B_4	MGAT5B	list	-1.20581451579	1	1
HGLibA_13611	DNAJC28	list	-1.20575239121	1	1
HGLibA_12797	DEFA3	list	-1.20368695256	1	1
HGLibA_18532	FILIP1L	list	-1.20356504878	1	1
HGLibB_15192	ENTPD7	list	-1.20289130838	1	1
brunello_CENPP_2	CENPP	list	-1.20247742264	1	1
HGLibA_44446	PFKFB3	list	-1.20187419245	1	1
brunello_GPR155_2	GPR155	list	-1.2017134466	1	1
HGLibA_40636	NOTCH3	list	-1.20164729421	1	1
HGLibB_36816	PLA1A	list	-1.2014674203	1	1
HGLibB_10251	CNGA1	list	-1.2011488325	1	1
HGLibA_01507	AKT1S1	list	-1.20043014269	1	1
brunello_ZFP3_4	ZFP3	list	-1.20028436769	1	1
HGLibA_01256	AGT	list	-1.19969733202	1	1
HGLibA_42472	OR52K2	list	-1.19903149009	1	1
HGLibA_09339	CHAC2	list	-1.19806144074	1	1
brunello_BRIP1_3	BRIP1	list	-1.19793843987	1	1
HGLibB_29048	MFSD12	list	-1.19757292547	1	1
brunello_CD86_3	CD86	list	-1.196692989	1	1
brunello_WNT1_3	WNT1	list	-1.19653935768	1	1
brunello_C2_1	C2	list	-1.19388996827	1	1
brunello_CCL19_1	CCL19	list	-1.19377205308	1	1
HGLibA_53105	SLC27A2	list	-1.19369573096	1	1
brunello_BCL2L14_2	BCL2L14	list	-1.19349746287	1	1
brunello_ZG16B_2	ZG16B	list	-1.19309720021	1	1
brunello_UGT1A5_4	UGT1A5	list	-1.19297893586	1	1
moffat_RIMS3_3	RIMS3	list	-1.19209816575	1	1
HGLibA_57076	TCF4	list	-1.19205632357	1	1
brunello_KYNU_2	KYNU	list	-1.1910395036	1	1
brunello_MT1M_4	MT1M	list	-1.19082457009	1	1
HGLibA_12098	CYP27B1	list	-1.19061766005	1	1
brunello_PLK2_2	PLK2	list	-1.19048901711	1	1
HGLibA_49604	RIPK1	list	-1.19047118739	1	1
brunello_TBX1_2	TBX1	list	-1.1887854343	1	1
brunello_C5_2	C5	list	-1.18852483485	1	1
HGLibB_32823	NTNG2	list	-1.18821171474	1	1
HGLibA_57933	TLR2	list	-1.18817803557	1	1
brunello_TYMP_3	TYMP	list	-1.18807904092	1	1
HGLibB_50721	TNFRSF4	list	-1.18724925862	1	1
HGLibB_06120	C2orf42	list	-1.18721723954	1	1
HGLibA_12793	DEFA1	list	-1.18714829888	1	1
brunello_LRRC2_2	LRRC2	list	-1.18658023247	1	1
HGLibA_30895	IFI35	list	-1.18593283893	1	1
HGLibA_64528	NonTargetingControlGuideForHuman_0145	list	-1.18564569172	1	1
brunello_SEMA6D_1	SEMA6D	list	-1.18561432862	1	1
brunello_CLIC4_2	CLIC4	list	-1.1852419949	1	1
HGLibA_44663	PHF23	list	-1.18451770579	1	1
brunello_NFIX_3	NFIX	list	-1.18444059333	1	1
brunello_MT1F_2	MT1F	list	-1.18389222256	1	1
brunello_CD40_3	CD40	list	-1.1838234013	1	1
brunello_ATP10D_3	ATP10D	list	-1.18372920943	1	1
HGLibB_04171	BATF	list	-1.18331436339	1	1
HGLibA_45254	PLAUR	list	-1.18254466247	1	1
brunello_IL17RB_1	IL17RB	list	-1.18250281338	1	1
HGLibA_54488	SOS1	list	-1.18244122003	1	1
HGLibB_05016	C10orf10	list	-1.18240069566	1	1
brunello_C1QA_4	C1QA	list	-1.18052959066	1	1
brunello_PLAC8_3	PLAC8	list	-1.18033505037	1	1
HGLibB_28556	MCL1	list	-1.18019104706	1	1
brunello_LRP12_4	LRP12	list	-1.17932655839	1	1
HGLibB_27782	MAB21L2	list	-1.17898434803	1	1
HGLibB_40730	REEP3	list	-1.1785289006	1	1
brunello_ITGA11_3	ITGA11	list	-1.17809821354	1	1
brunello_GPR161_3	GPR161	list	-1.17656933947	1	1
brunello_CALCA_1	CALCA	list	-1.17644687072	1	1
brunello_IFI30_2	IFI30	list	-1.17635576816	1	1
HGLibB_46837	SPTLC2	list	-1.17564862585	1	1
HGLibA_48452	RALGDS	list	-1.17300927968	1	1
HGLibA_04210	BBS10	list	-1.17288660791	1	1
HGLibA_49765	RNF114	list	-1.17233396304	1	1
brunello_CDKN1A_2	CDKN1A	list	-1.17133470713	1	1
brunello_BLZF1_4	BLZF1	list	-1.17114285583	1	1
HGLibA_55046	SPON1	list	-1.17103842084	1	1
HGLibB_16316	FAM186B	list	-1.1709657268	1	1
brunello_TIMP4_4	TIMP4	list	-1.17053004698	1	1
HGLibB_31792	NFKBIZ	list	-1.17026949337	1	1
brunello_UBE2S_2	UBE2S	list	-1.16998507548	1	1
HGLibB_15546	ESM1	list	-1.16967409189	1	1
HGLibA_22208	HEXDC	list	-1.1694828957	1	1
brunello_ZSWIM4_3	ZSWIM4	list	-1.1682619983	1	1
brunello_ASB2_1	ASB2	list	-1.16709138757	1	1
brunello_LYPLA1_4	LYPLA1	list	-1.1657063569	1	1
brunello_RABAC1_1	RABAC1	list	-1.16522592877	1	1
HGLibB_44384	SLC16A3	list	-1.16519541016	1	1
HGLibA_16073	EMP1	list	-1.16488975652	1	1
HGLibB_23762	ITGB7	list	-1.16484853763	1	1
HGLibA_33087	KIAA1671	list	-1.16482667917	1	1
brunello_MGLL_2	MGLL	list	-1.16469772766	1	1
HGLibB_48255	TAP1	list	-1.16459300812	1	1
HGLibA_45226	PLAC4	list	-1.16423372127	1	1
brunello_IFITM3_3	IFITM3	list	-1.16379384551	1	1
HGLibA_10198	CMKLR1	list	-1.16353104943	1	1
brunello_TRIB2_1	TRIB2	list	-1.16300980607	1	1
HGLibA_36842	MC5R	list	-1.16299657848	1	1
HGLibA_31880	IRF5	list	-1.16236578562	1	1
HGLibA_00802	ADAMTS14	list	-1.16170825807	1	1
brunello_FAM19A3_3	FAM19A3	list	-1.16127906649	1	1
HGLibA_60732	TXNRD1	list	-1.16094428506	1	1
brunello_TNFSF14_3	TNFSF14	list	-1.15982355601	1	1
brunello_PATL2_1	PATL2	list	-1.15959731109	1	1
HGLibA_57980	TM4SF1	list	-1.15924883092	1	1
HGLibA_20499	GNB4	list	-1.15910424775	1	1
HGLibA_03790	ATP8B4	list	-1.15876147418	1	1
brunello_CBS_4	CBS	list	-1.15865893036	1	1
HGLibB_54890	ZC3H12C	list	-1.15784232272	1	1
brunello_SNN_3	SNN	list	-1.15729244577	1	1
brunello_FPR2_2	FPR2	list	-1.15698155056	1	1
brunello_RIMBP3_2	RIMBP3	list	-1.1569442936	1	1
brunello_MYO1E_4	MYO1E	list	-1.1563436984	1	1
brunello_FST_4	FST	list	-1.15547382223	1	1
brunello_NRL_1	NRL	list	-1.15542926792	1	1
FHCRC_O_E_P_1	DCDC5	list	-1.15503444459	1	1
brunello_ASPA_3	ASPA	list	-1.15454241589	1	1
brunello_HLA-E_3	HLA-E	list	-1.15404330865	1	1
brunello_PDE4B_2	PDE4B	list	-1.15387246256	1	1
HGLibA_00130	ABCB1	list	-1.15379130326	1	1
brunello_JUP_1	JUP	list	-1.1534281172	1	1
brunello_ZUFSP_3	ZUFSP	list	-1.15269201884	1	1
brunello_CD74_4	CD74	list	-1.15180833102	1	1
HGLibA_08074	CCND2	list	-1.15179340473	1	1
HGLibB_22580	IFI44	list	-1.15172484777	1	1
brunello_IFI44_4	IFI44	list	-1.15086730835	1	1
HGLibB_08170	CCRL2	list	-1.15033778712	1	1
brunello_IL1B_4	IL1B	list	-1.14971593626	1	1
HGLibB_08151	CCR5	list	-1.14929486345	1	1
HGLibB_53625	VMO1	list	-1.14864391034	1	1
HGLibB_55232	ZG16B	list	-1.14856517018	1	1
HGLibB_12083	CYP27B1	list	-1.14835409656	1	1
HGLibA_31314	IL18BP	list	-1.14772331227	1	1
HGLibB_45455	SLIT2	list	-1.14660422162	1	1
brunello_NAPA_4	NAPA	list	-1.14655259441	1	1
HGLibA_36626	42798	list	-1.14654232061	1	1
brunello_ZNF350_2	ZNF350	list	-1.14578417666	1	1
brunello_RASAL1_4	RASAL1	list	-1.14467077981	1	1
brunello_TUFT1_4	TUFT1	list	-1.14459137733	1	1
brunello_B2M_4	B2M	list	-1.14438090933	1	1
brunello_TANK_4	TANK	list	-1.14419953908	1	1
HGLibB_18279	G6PC	list	-1.14399654109	1	1
brunello_ARHGAP27_4	ARHGAP27	list	-1.14363480732	1	1
HGLibA_21304	GRIN2C	list	-1.14360189294	1	1
brunello_ALDH1L2_2	ALDH1L2	list	-1.14315734034	1	1
HGLibA_64495	NonTargetingControlGuideForHuman_0112	list	-1.14206247845	1	1
HGLibB_57120	NonTargetingControlGuideForHuman_0092	list	-1.14184138819	1	1
brunello_OSBPL5_3	OSBPL5	list	-1.14182114821	1	1
HGLibB_47323	STAT1	list	-1.14160229283	1	1
brunello_CABLES1_4	CABLES1	list	-1.14116772667	1	1
HGLibB_01301	AHNAK2	list	-1.13936766297	1	1
brunello_TRIB3_1	TRIB3	list	-1.13831418945	1	1
